,edit_count,sentiment,neg_sentiment
2014-03-15,10.433333333333334,-0.6502194574984071,0.7953857487412034
2014-03-16,10.166666666666666,-0.6523236423025464,0.7953857487412034
2014-03-17,10.433333333333334,-0.6402427068460103,0.7893251426805973
2014-03-18,10.733333333333333,-0.637049430387694,0.7882140315694862
2014-03-19,11.266666666666667,-0.6416167688146018,0.7898806982361529
2014-03-20,12.1,-0.664357676006832,0.8178806982361528
2014-03-21,12.6,-0.6648555249061083,0.8178806982361527
2014-03-22,12.933333333333334,-0.6585324748442466,0.8312140315694861
2014-03-23,13.633333333333333,-0.6502049297014104,0.8270473649028195
2014-03-24,13.6,-0.6820100287516144,0.8437140315694862
2014-03-25,14.133333333333333,-0.6564347889997613,0.8299885413734077
2014-03-26,14.433333333333334,-0.6492505916931283,0.8266552080400744
2014-03-27,14.233333333333333,-0.6675542694759962,0.8357461171309836
2014-03-28,15.233333333333333,-0.6605203483252116,0.832237345201159
2014-03-29,15.7,-0.650688049693742,0.8280706785344923
2014-03-30,16.766666666666666,-0.6579344506063448,0.8315627420265557
2014-03-31,16.533333333333335,-0.6676774508634472,0.836578416007747
2014-04-01,16.9,-0.6556890833778256,0.830546669976001
2014-04-02,18.233333333333334,-0.6835485791235905,0.8451300033093343
2014-04-03,18.066666666666666,-0.7088115666899631,0.8590188921982232
2014-04-04,18.3,-0.6979140159935447,0.853780796960128
2014-04-05,17.466666666666665,-0.7015358759566683,0.8550628482421793
2014-04-06,17.066666666666666,-0.6741700126334567,0.8407771339564649
2014-04-07,16.7,-0.6426729984095033,0.8242312402366582
2014-04-08,16.566666666666666,-0.5983705305947317,0.8004217164271344
2014-04-09,16.5,-0.5936705752659847,0.7981069016123196
2014-04-10,15.666666666666666,-0.5839544420130156,0.7905672190726369
2014-04-11,15.233333333333333,-0.5719123533232583,0.7841946700530291
2014-04-12,14.866666666666667,-0.5633924190083591,0.7802264160847752
2014-04-13,15.1,-0.5597815977082763,0.778004193862553
2014-04-14,15.133333333333333,-0.5595886398046186,0.778599431957791
2014-04-15,15.833333333333334,-0.5504496204634389,0.7740539774123365
2014-04-16,16.966666666666665,-0.5468207918455786,0.7719664353247945
2014-04-17,17.1,-0.5519573578403768,0.7751243300616366
2014-04-18,20.366666666666667,-0.5555186979764198,0.7778361944684161
2014-04-19,21.533333333333335,-0.5592648797492347,0.7798361944684162
2014-04-20,21.8,-0.5714979843548551,0.7858191004513221
2014-04-21,22.6,-0.6068317379920941,0.8038583161375966
2014-04-22,22.033333333333335,-0.6049920700431557,0.8032630780423585
2014-04-23,22.266666666666666,-0.5788822340409647,0.7907630780423586
2014-04-24,22.466666666666665,-0.5970471215800226,0.8001407421514805
2014-04-25,22.433333333333334,-0.5816562259087079,0.7923629643737028
2014-04-26,22.566666666666666,-0.5616294399787102,0.7812518532625916
2014-04-27,21.8,-0.5602366903993808,0.7803161807479717
2014-04-28,21.466666666666665,-0.5691234434634437,0.7844828474146384
2014-04-29,20.466666666666665,-0.5469848542402178,0.772101895033686
2014-04-30,19.766666666666666,-0.5532028995579832,0.7751321980639891
2014-05-01,20.1,-0.5731466651801747,0.7856800731279932
2014-05-02,19.366666666666667,-0.5710232522381542,0.7842377654356855
2014-05-03,19.133333333333333,-0.5387701137300387,0.7509044321023521
2014-05-04,18.2,-0.552551715488269,0.7585234797213997
2014-05-05,18.666666666666668,-0.534439780693949,0.7496345908325108
2014-05-06,18.766666666666666,-0.5409206821339336,0.7529679241658441
2014-05-07,19.166666666666668,-0.548424990688795,0.7571345908325109
2014-05-08,19.7,-0.5737054756223322,0.7707991871058028
2014-05-09,19.933333333333334,-0.5682015135953422,0.7677194769608753
2014-05-10,20.733333333333334,-0.5651194064958562,0.7689540448621098
2014-05-11,21.166666666666668,-0.5668967017381938,0.7694442409405412
2014-05-12,21.5,-0.5785541775456136,0.7750464818368997
2014-05-13,21.366666666666667,-0.5772184312308231,0.7742384010288189
2014-05-14,21.3,-0.5752837662860153,0.77284951213993
2014-05-15,20.733333333333334,-0.5578189215931781,0.7640616333520512
2014-05-16,19.533333333333335,-0.5316997153324264,0.7499875592779772
2014-05-17,19.066666666666666,-0.5160692525353618,0.7401629978744684
2014-05-18,15.266666666666667,-0.5230885594903896,0.7441178001343555
2014-05-19,13.566666666666666,-0.5225200604440462,0.743747429763985
2014-05-20,12.933333333333334,-0.5123167039653691,0.7393518253683806
2014-05-21,12.866666666666667,-0.5080982828595624,0.7371459430154395
2014-05-22,12.633333333333333,-0.4850442862398383,0.708574514444011
2014-05-23,12.366666666666667,-0.47892654646306804,0.6877411811106776
2014-05-24,11.6,-0.4539785125566566,0.6587556738643008
2014-05-25,11.433333333333334,-0.4765645414968044,0.6698667849754119
2014-05-26,11.666666666666666,-0.4842294735590329,0.674727896086523
2014-05-27,11.933333333333334,-0.48392591617346387,0.6748245144440109
2014-05-28,11.733333333333333,-0.45156809861634095,0.6414911811106776
2014-05-29,11.666666666666666,-0.48796330692212364,0.6614911811106776
2014-05-30,11.866666666666667,-0.48619464495761633,0.6614911811106776
2014-05-31,11.033333333333333,-0.4804918886710944,0.6580861631895306
2014-06-01,10.6,-0.4798382152301122,0.6580861631895306
2014-06-02,10.833333333333334,-0.4953670445549253,0.6818956869990545
2014-06-03,11.0,-0.4864645424713362,0.6763401314434989
2014-06-04,10.966666666666667,-0.4983973681918356,0.6828480679514353
2014-06-05,10.8,-0.49173008799469203,0.6628480679514354
2014-06-06,10.033333333333333,-0.5213167493533664,0.6781258457292131
2014-06-07,9.333333333333334,-0.4778240859284184,0.6549374399321117
2014-06-08,8.9,-0.47249948587454826,0.6521838167437058
2014-06-09,8.133333333333333,-0.44327908505032526,0.6370603599535823
2014-06-10,7.766666666666667,-0.43716871574823635,0.6337923860973732
2014-06-11,7.433333333333334,-0.444601298914674,0.6377139547248242
2014-06-12,7.133333333333334,-0.4175285165968766,0.6240775910884607
2014-06-13,7.3,-0.4111547595632396,0.620542237553107
2014-06-14,7.133333333333334,-0.4044386436911743,0.6005422375531071
2014-06-15,7.3,-0.4129448908874223,0.6060977931086626
2014-06-16,7.166666666666667,-0.3805439116864234,0.5860977931086626
2014-06-17,7.1,-0.3481498765258818,0.569431126441996
2014-06-18,6.966666666666667,-0.3291563878873925,0.5598014968123664
2014-06-19,6.766666666666667,-0.3495712696503966,0.5693253063361758
2014-06-20,5.933333333333334,-0.35698942719207755,0.5734919730028426
2014-06-21,5.966666666666667,-0.39026382543947846,0.6068253063361759
2014-06-22,5.966666666666667,-0.39026382543947846,0.6068253063361759
2014-06-23,6.0,-0.42261264700002027,0.6401586396695093
2014-06-24,5.966666666666667,-0.42255735392345206,0.6401586396695093
2014-06-25,5.466666666666667,-0.4350812521574221,0.6464086396695092
2014-06-26,4.9,-0.41995032453136055,0.6396453546453547
2014-06-27,4.966666666666667,-0.4211045327146491,0.6563120213120214
2014-06-28,4.866666666666666,-0.3884799496027801,0.6229786879786879
2014-06-29,4.733333333333333,-0.3497894787104946,0.6007564657564657
2014-06-30,4.7,-0.3580315180598386,0.6063120213120213
2014-07-01,4.7,-0.37280661359599726,0.614004329004329
2014-07-02,4.566666666666666,-0.3905764892927245,0.6235281385281385
2014-07-03,4.266666666666667,-0.3565041270750863,0.6068614718614718
2014-07-04,4.166666666666667,-0.3375610823899041,0.5971212121212122
2014-07-05,4.6,-0.3504894895515679,0.6201981351981353
2014-07-06,4.833333333333333,-0.3345319790802239,0.611864801864802
2014-07-07,4.966666666666667,-0.38698228463482576,0.6396425796425796
2014-07-08,5.333333333333333,-0.38931002757094496,0.6417060717060716
2014-07-09,5.3,-0.41665824775373467,0.6555949605949606
2014-07-10,5.3,-0.4136367230727493,0.6555949605949606
2014-07-11,5.366666666666666,-0.4003918554325517,0.6481875531875532
2014-07-12,5.733333333333333,-0.4159453947361846,0.6571619121619122
2014-07-13,5.866666666666666,-0.41233332383375515,0.6551417101417101
2014-07-14,6.133333333333334,-0.4301570952210938,0.6801417101417101
2014-07-15,5.966666666666667,-0.4627045383170629,0.6968083768083768
2014-07-16,6.0,-0.5189568857466563,0.7301417101417101
2014-07-17,6.4,-0.5474598747038797,0.7444274244274245
2014-07-18,7.033333333333333,-0.5531310628232647,0.7466496466496467
2014-07-19,7.2,-0.5509562300685998,0.7466496466496467
2014-07-20,6.966666666666667,-0.5187457900573482,0.7133163133163134
2014-07-21,7.066666666666666,-0.486365853878823,0.6966496466496467
2014-07-22,7.066666666666666,-0.486365853878823,0.6966496466496467
2014-07-23,7.9,-0.48179428995638107,0.694085544085544
2014-07-24,7.833333333333333,-0.41976465338788777,0.6607522107522107
2014-07-25,8.066666666666666,-0.4125705140761768,0.656585544085544
2014-07-26,8.0,-0.4182105259364414,0.6593633218633218
2014-07-27,8.733333333333333,-0.44370547479380185,0.6732522107522106
2014-07-28,8.966666666666667,-0.463876751522114,0.7018236393236392
2014-07-29,9.033333333333333,-0.5043300121293036,0.7240458615458615
2014-07-30,9.066666666666666,-0.4765000718764697,0.7073791948791949
2014-07-31,8.666666666666666,-0.47598790169617344,0.7073791948791949
2014-08-01,8.933333333333334,-0.44696977450041053,0.6922276797276797
2014-08-02,8.9,-0.4247606328486212,0.6811165686165687
2014-08-03,8.933333333333334,-0.4348233201131696,0.6849044474044474
2014-08-04,8.6,-0.45110177036787075,0.6951608576608577
2014-08-05,8.5,-0.45379675464496017,0.6968275243275243
2014-08-06,8.6,-0.43641298195828443,0.6875682650682651
2014-08-07,8.3,-0.4457512943769723,0.6927269952269952
2014-08-08,8.266666666666667,-0.4675903037679093,0.7038381063381063
2014-08-09,8.266666666666667,-0.45842237792000806,0.6982825507825509
2014-08-10,8.1,-0.4558931118297033,0.6973566248566249
2014-08-11,7.666666666666667,-0.44033929735129373,0.6717155992155992
2014-08-12,7.3,-0.4295655233963194,0.6661600436600437
2014-08-13,7.033333333333333,-0.4117417520089808,0.6411600436600436
2014-08-14,6.733333333333333,-0.3792691201218275,0.6078267103267103
2014-08-15,6.666666666666667,-0.3469686965394326,0.574493376993377
2014-08-16,6.4,-0.31862503013541993,0.5602076627076628
2014-08-17,5.633333333333334,-0.3392494292378163,0.5713187738187738
2014-08-18,5.866666666666666,-0.3311296712931142,0.5661905686905686
2014-08-19,5.9,-0.36331062829257504,0.5995239020239019
2014-08-20,5.766666666666667,-0.36241616622369943,0.5828572353572352
2014-08-21,5.8,-0.3937933625356501,0.6161905686905685
2014-08-22,4.966666666666667,-0.3993371080167011,0.6187546712546712
2014-08-23,4.933333333333334,-0.42839405644008666,0.6187546712546712
2014-08-24,4.733333333333333,-0.43510479810902625,0.622921337921338
2014-08-25,4.766666666666667,-0.42972278230457656,0.6179213379213379
2014-08-26,4.6,-0.41121927706033545,0.6084184139447297
2014-08-27,4.7,-0.41005987174938674,0.6065136520399679
2014-08-28,5.366666666666666,-0.38826699479053967,0.5958469853733012
2014-08-29,5.3,-0.3703415781951337,0.5875136520399679
2014-08-30,5.3,-0.30669212248885525,0.5541803187066345
2014-08-31,5.3,-0.3065750947293032,0.5541803187066345
2014-09-01,5.3,-0.3398002078827609,0.5708469853733011
2014-09-02,5.3,-0.34467575374872045,0.5736247631510789
2014-09-03,5.433333333333334,-0.3219998286339223,0.5593390488653646
2014-09-04,5.3,-0.3221858428093373,0.5660057155320313
2014-09-05,5.1,-0.32917210675558795,0.569709419235735
2014-09-06,4.8,-0.3146951056250071,0.5613760859024016
2014-09-07,5.3,-0.28754311498694735,0.5476505957063232
2014-09-08,5.133333333333334,-0.3201308789851909,0.56431726237299
2014-09-09,5.033333333333333,-0.3363494016729439,0.5726505957063233
2014-09-10,5.066666666666666,-0.30456167042281673,0.5726505957063233
2014-09-11,4.933333333333334,-0.302395882507428,0.5559839290396567
2014-09-12,4.933333333333334,-0.302395882507428,0.5559839290396567
2014-09-13,5.133333333333334,-0.3246900236940362,0.5837617068174343
2014-09-14,5.166666666666667,-0.35801454547405026,0.6170950401507677
2014-09-15,5.233333333333333,-0.3657202423118199,0.6212617068174343
2014-09-16,5.2,-0.33249955380982604,0.587928373484101
2014-09-17,4.9,-0.29248436675266104,0.5680565786123062
2014-09-18,4.933333333333334,-0.2930525728642511,0.5680565786123062
2014-09-19,5.0,-0.323301017143286,0.6013899119456395
2014-09-20,5.033333333333333,-0.2929137645740874,0.5847232452789728
2014-09-21,5.033333333333333,-0.292836534835852,0.5847232452789728
2014-09-22,5.033333333333333,-0.292836534835852,0.5847232452789728
2014-09-23,5.1,-0.27668186163699304,0.5763899119456395
2014-09-24,5.033333333333333,-0.30065000655713026,0.5897232452789728
2014-09-25,4.5,-0.2829867393894422,0.5797817248111365
2014-09-26,4.166666666666667,-0.2639748679720787,0.55311505814447
2014-09-27,3.4,-0.25465267911786116,0.5471150581444699
2014-09-28,3.2666666666666666,-0.2700097835583913,0.5387817248111365
2014-09-29,4.333333333333333,-0.29757976617859205,0.5529231389525507
2014-09-30,4.633333333333334,-0.32261676484067364,0.5664079874373992
2014-10-01,5.0,-0.3390244667486874,0.5753823464117581
2014-10-02,4.666666666666667,-0.31600709621341966,0.564271235300647
2014-10-03,4.6,-0.30610346012118833,0.5585569495863613
2014-10-04,4.566666666666666,-0.2861736298879323,0.525223616253028
2014-10-05,4.933333333333334,-0.298891015785493,0.5315728226022344
2014-10-06,5.0,-0.3077872651857378,0.5360172670466788
2014-10-07,4.533333333333333,-0.33496606533074375,0.5497427572427572
2014-10-08,4.633333333333334,-0.3196296764845053,0.5414094239094239
2014-10-09,4.8,-0.31961116924230254,0.5414094239094239
2014-10-10,4.9,-0.3528751019074916,0.5580760905760905
2014-10-11,5.1,-0.37602756289320516,0.5858538683538684
2014-10-12,5.1,-0.37602756289320516,0.5858538683538684
2014-10-13,5.6,-0.37677923990678397,0.5866475191475191
2014-10-14,6.133333333333334,-0.3645322757653497,0.5807651662063427
2014-10-15,6.766666666666667,-0.38013859319534843,0.5883268946014044
2014-10-16,7.566666666666666,-0.39376011477093176,0.6119380057125156
2014-10-17,7.866666666666666,-0.40777266290733727,0.6189892877637976
2014-10-18,7.8,-0.37502349979628635,0.5856559544304643
2014-10-19,8.2,-0.3769076789683481,0.5856559544304643
2014-10-20,8.566666666666666,-0.39476171249352154,0.5946303134048232
2014-10-21,8.666666666666666,-0.36261282577318205,0.5779636467381566
2014-10-22,9.033333333333333,-0.3942628041869084,0.6112969800714899
2014-10-23,9.033333333333333,-0.39399097670770483,0.6112969800714899
2014-10-24,9.033333333333333,-0.3498771837319613,0.5890747578492677
2014-10-25,9.133333333333333,-0.39259894102470877,0.6112969800714898
2014-10-26,9.333333333333334,-0.382894174353846,0.622408091182601
2014-10-27,9.3,-0.41407800127721633,0.6390747578492676
2014-10-28,9.366666666666667,-0.44686455239511336,0.672408091182601
2014-10-29,8.6,-0.45853956091845716,0.6782666770411868
2014-10-30,8.433333333333334,-0.4438003353454472,0.6710444548189647
2014-10-31,8.5,-0.4429592724104576,0.6698478736223835
2014-11-01,9.1,-0.4492363968948377,0.6731812069557167
2014-11-02,10.133333333333333,-0.450232933871599,0.6746626884371982
2014-11-03,10.9,-0.46278732578784637,0.6978510942342997
2014-11-04,10.833333333333334,-0.44899862372091776,0.6915018878850933
2014-11-05,10.966666666666667,-0.44021371160271244,0.6870574434406489
2014-11-06,11.6,-0.41446822306502995,0.6749362313194368
2014-11-07,12.066666666666666,-0.4186793212966811,0.6777140090972146
2014-11-08,12.866666666666667,-0.41111210732427156,0.6743806757638813
2014-11-09,13.7,-0.42785069367469064,0.6841507907064099
2014-11-10,13.833333333333334,-0.4304862676843741,0.6863730129286321
2014-11-11,14.166666666666666,-0.44366014687068644,0.7097063462619655
2014-11-12,13.866666666666667,-0.4250531347473439,0.7005793621349813
2014-11-13,13.766666666666667,-0.4202774422039481,0.6993188579333007
2014-11-14,13.1,-0.39296292532825894,0.6852095104906198
2014-11-15,12.766666666666667,-0.38863642127326226,0.6830269708080803
2014-11-16,12.566666666666666,-0.4063266966480485,0.6914518792329888
2014-11-17,12.8,-0.42153427396742077,0.7152614030425125
2014-11-18,12.766666666666667,-0.41243140690951224,0.7101331979143074
2014-11-19,12.466666666666667,-0.42588252258191717,0.7178255056066151
2014-11-20,12.466666666666667,-0.4416762578675172,0.7261588389399484
2014-11-21,12.566666666666666,-0.4252294633431799,0.7166350294161389
2014-11-22,12.566666666666666,-0.42198522226448526,0.7166350294161389
2014-11-23,12.666666666666666,-0.44475060141519374,0.72774614052725
2014-11-24,12.8,-0.4258866970714827,0.71774614052725
2014-11-25,12.866666666666667,-0.44346103022266425,0.7274683627494721
2014-11-26,13.666666666666666,-0.43808650841086105,0.7248016960828054
2014-11-27,14.366666666666667,-0.4181990326766894,0.7146567685465736
2014-11-28,15.366666666666667,-0.4308203202808624,0.7213234352132403
2014-11-29,14.966666666666667,-0.4496470839107758,0.7302123241021292
2014-11-30,15.066666666666666,-0.45271030184209937,0.7316938055836106
2014-12-01,14.633333333333333,-0.47146652672413436,0.7402652341550393
2014-12-02,13.833333333333334,-0.49181428585175124,0.7504504193402244
2014-12-03,13.166666666666666,-0.5121919257524102,0.7605953468764564
2014-12-04,12.833333333333334,-0.5050139716680669,0.7550397913209007
2014-12-05,12.533333333333333,-0.493910920650235,0.7328175690986786
2014-12-06,11.9,-0.5194291029014235,0.7449387812198907
2014-12-07,11.333333333333334,-0.5283833559215335,0.7504943367754462
2014-12-08,10.366666666666667,-0.535258766597536,0.7538276701087796
2014-12-09,10.233333333333333,-0.546565034927814,0.7593908884995841
2014-12-10,9.933333333333334,-0.5540887067138044,0.7627242218329174
2014-12-11,9.866666666666667,-0.5554588039138803,0.764390888499584
2014-12-12,9.533333333333333,-0.5840784335552541,0.7782797773884731
2014-12-13,9.466666666666667,-0.5798824352300199,0.774311523420219
2014-12-14,9.3,-0.6176170279005059,0.793359142467838
2014-12-15,9.1,-0.6348559975046801,0.8010972377059333
2014-12-16,9.233333333333333,-0.6233099243022332,0.7954695320782277
2014-12-17,9.166666666666666,-0.6151937027040169,0.7916600082687039
2014-12-18,8.933333333333334,-0.6142842618096046,0.7912326578413535
2014-12-19,9.1,-0.5920827110300854,0.7801215467302424
2014-12-20,9.1,-0.5816526223908259,0.7717882133969091
2014-12-21,8.766666666666667,-0.5832708507468695,0.7729786895873851
2014-12-22,9.133333333333333,-0.5940405373795556,0.7768675784762741
2014-12-23,9.0,-0.6138626395023923,0.7879786895873852
2014-12-24,8.866666666666667,-0.6105750064409834,0.7868675784762741
2014-12-25,8.8,-0.605287836361964,0.7827009118096074
2014-12-26,8.133333333333333,-0.5969632847796277,0.7787009118096075
2014-12-27,7.6,-0.6061151589012995,0.7840839345839347
2014-12-28,6.7,-0.5995234925375466,0.7804941909941909
2014-12-29,7.2,-0.5879671462093764,0.7749386354386355
2014-12-30,8.5,-0.5767927266696627,0.7694805457700195
2014-12-31,8.566666666666666,-0.5619196183861103,0.763131339420813
2015-01-01,8.9,-0.5486373003039895,0.7563131576026313
2015-01-02,9.033333333333333,-0.5301045020894253,0.7467893480788218
2015-01-03,9.466666666666667,-0.5502008035920769,0.759011570301044
2015-01-04,10.066666666666666,-0.5716050038324947,0.7867893480788217
2015-01-05,10.133333333333333,-0.5716250817233146,0.7867893480788217
2015-01-06,11.233333333333333,-0.5638557774431271,0.781887387294508
2015-01-07,11.4,-0.5429545299152628,0.770776276183397
2015-01-08,12.266666666666667,-0.5404391296395773,0.7688416356605211
2015-01-09,12.266666666666667,-0.5403726366846874,0.7688416356605211
2015-01-10,13.0,-0.5488432068648386,0.7716194134382988
2015-01-11,13.466666666666667,-0.5281779558978924,0.7612027467716321
2015-01-12,13.533333333333333,-0.5431840128225534,0.769932905501791
2015-01-13,15.166666666666666,-0.5203249139774954,0.7588217943906799
2015-01-14,15.233333333333333,-0.5202771873463308,0.7596551277240132
2015-01-15,14.966666666666667,-0.5465693954543658,0.7748066428755284
2015-01-16,15.066666666666666,-0.570258959622819,0.7881399762088618
2015-01-17,14.866666666666667,-0.5481386441240431,0.7603621984310839
2015-01-18,14.933333333333334,-0.5706612373509415,0.7714733095421951
2015-01-19,15.566666666666666,-0.5856236206566225,0.7823428747595863
2015-01-20,16.1,-0.5917687343632113,0.7856762080929196
2015-01-21,15.866666666666667,-0.587660749429623,0.7817873192040307
2015-01-22,16.133333333333333,-0.5772230961662129,0.7751206525373641
2015-01-23,16.166666666666668,-0.5809602897960683,0.7767079541246656
2015-01-24,16.133333333333333,-0.6099123223886297,0.7933746207913324
2015-01-25,15.966666666666667,-0.5903268150752192,0.7667079541246656
2015-01-26,15.733333333333333,-0.568275865569822,0.738136525553237
2015-01-27,15.466666666666667,-0.5878498478513846,0.7483929358096474
2015-01-28,15.133333333333333,-0.5992498305002518,0.7539484913652028
2015-01-29,13.4,-0.6005318757628507,0.753480655107893
2015-01-30,13.2,-0.6006856270478385,0.753480655107893
2015-01-31,12.466666666666667,-0.5959963528162456,0.7352988369260748
2015-02-01,12.333333333333334,-0.6119970629365225,0.7448226464498843
2015-02-02,11.833333333333334,-0.5890979304993463,0.7159337575609953
2015-02-03,11.333333333333334,-0.5793305503633156,0.7103782020054399
2015-02-04,11.433333333333334,-0.5710069133149122,0.7062115353387732
2015-02-05,10.433333333333334,-0.5365648965988152,0.6861134961230869
2015-02-06,10.466666666666667,-0.5490030472241955,0.6924627024722932
2015-02-07,8.866666666666667,-0.5549398904589247,0.6957306763285024
2015-02-08,9.033333333333333,-0.5440696867519713,0.6901751207729468
2015-02-09,8.066666666666666,-0.5540756981453064,0.6957306763285024
2015-02-10,7.933333333333334,-0.5641806710144642,0.7005917874396135
2015-02-11,7.733333333333333,-0.5618980560084943,0.6988060731538991
2015-02-12,6.333333333333333,-0.5698718750965471,0.702509776857603
2015-02-13,6.4,-0.5555518251152709,0.6947319990798252
2015-02-14,6.433333333333334,-0.5274558232716596,0.6780653324131585
2015-02-15,7.733333333333333,-0.5169461035350497,0.6716823536897542
2015-02-16,10.1,-0.5400441905100398,0.6998513677742613
2015-02-17,11.133333333333333,-0.5311650409306573,0.6950894630123565
2015-02-18,11.2,-0.5370159066368109,0.6982198977949652
2015-02-19,11.033333333333333,-0.5386392440380949,0.6987754533505207
2015-02-20,11.366666666666667,-0.5406303297462363,0.7015532311282986
2015-02-21,11.066666666666666,-0.5505986172936657,0.7082198977949653
2015-02-22,11.0,-0.5395705417916333,0.7044103739854414
2015-02-23,11.3,-0.5398541723103195,0.7044103739854414
2015-02-24,11.366666666666667,-0.5683413947036733,0.7377437073187747
2015-02-25,11.933333333333334,-0.5892908619606307,0.7651946877109316
2015-02-26,13.033333333333333,-0.5644493702551379,0.7520367929740895
2015-02-27,12.966666666666667,-0.5645882611639619,0.7520367929740895
2015-02-28,12.8,-0.555743049101762,0.7320367929740894
2015-03-01,12.7,-0.5453194775681349,0.7098145707518673
2015-03-02,12.7,-0.5453194775681349,0.7098145707518673
2015-03-03,12.6,-0.514919533845516,0.6764812374185339
2015-03-04,12.6,-0.514919533845516,0.6764812374185339
2015-03-05,12.5,-0.503282713741129,0.6542590151963117
2015-03-06,12.233333333333333,-0.47855431919303076,0.625092348529645
2015-03-07,12.1,-0.49012558445340926,0.6167590151963117
2015-03-08,11.866666666666667,-0.46626663420178455,0.5881875866248831
2015-03-09,11.766666666666667,-0.43332413514698176,0.5548542532915498
2015-03-10,11.566666666666666,-0.41094912502743763,0.527076475513772
2015-03-11,11.566666666666666,-0.4104468883432742,0.527076475513772
2015-03-12,11.166666666666666,-0.38794873072284425,0.4992986977359942
2015-03-13,11.333333333333334,-0.39062304926721975,0.5009012618385583
2015-03-14,11.166666666666666,-0.38918152605524614,0.4999753359126324
2015-03-15,11.033333333333333,-0.3843489525718585,0.49858644702374355
2015-03-16,11.0,-0.4161443279521097,0.5152531136904102
2015-03-17,9.5,-0.428478975515442,0.5216360924138145
2015-03-18,7.133333333333334,-0.40538088854045184,0.4934670783293074
2015-03-19,5.833333333333333,-0.3922455140019696,0.48711787198010104
2015-03-20,5.566666666666666,-0.39461226296138,0.4878237543330422
2015-03-21,5.333333333333333,-0.38534764387585624,0.4839348654441533
2015-03-22,4.766666666666667,-0.39628180204210584,0.4894904209997089
2015-03-23,4.766666666666667,-0.3924001647867551,0.4894904209997089
2015-03-24,4.633333333333334,-0.42144399224100415,0.5028237543330423
2015-03-25,4.8,-0.4062473478625189,0.4940518245084808
2015-03-26,4.933333333333334,-0.4084532078150217,0.4940518245084808
2015-03-27,4.5,-0.4181535048971934,0.49993417744965735
2015-03-28,3.2333333333333334,-0.40971896240646843,0.47975873885316617
2015-03-29,3.033333333333333,-0.3764483483917369,0.4464254055198328
2015-03-30,3.1,-0.37728721720843056,0.46309207218649945
2015-03-31,3.1333333333333333,-0.41046496851114966,0.49642540551983283
2015-04-01,3.1666666666666665,-0.379493775197551,0.49642540551983283
2015-04-02,3.433333333333333,-0.4123850966281547,0.5297587388531662
2015-04-03,3.533333333333333,-0.4453334448854314,0.5630920721864995
2015-04-04,3.6666666666666665,-0.4612158088008748,0.5880920721864995
2015-04-05,3.7666666666666666,-0.4687569003754378,0.6103142944087216
2015-04-06,3.7666666666666666,-0.4687569003754378,0.6103142944087216
2015-04-07,3.7666666666666666,-0.4687569003754378,0.6103142944087216
2015-04-08,3.7666666666666666,-0.4687569003754378,0.6103142944087216
2015-04-09,3.8,-0.5020784717255354,0.643647627742055
2015-04-10,3.9,-0.5027368517173847,0.643647627742055
2015-04-11,3.9,-0.5027368517173847,0.643647627742055
2015-04-12,3.566666666666667,-0.48605740347144777,0.6351006191950465
2015-04-13,3.433333333333333,-0.46908083536861117,0.6101006191950464
2015-04-14,3.433333333333333,-0.48113895012575164,0.6142672858617131
2015-04-15,3.3333333333333335,-0.44806262870932057,0.5809339525283798
2015-04-16,3.2666666666666666,-0.4154567809929891,0.5476006191950464
2015-04-17,3.2666666666666666,-0.4154567809929891,0.5476006191950464
2015-04-18,3.2666666666666666,-0.43766813331482585,0.5587117303061575
2015-04-19,2.7666666666666666,-0.40807810233611813,0.5440058479532163
2015-04-20,2.8333333333333335,-0.41932510541457885,0.5490058479532163
2015-04-21,2.966666666666667,-0.3939317032354966,0.535672514619883
2015-04-22,3.066666666666667,-0.39981946643768695,0.535672514619883
2015-04-23,3.033333333333333,-0.3670139163392678,0.5023391812865496
2015-04-24,2.4,-0.3503925012052059,0.47777777777777775
2015-04-25,2.2333333333333334,-0.3529894434577889,0.47777777777777775
2015-04-26,2.3333333333333335,-0.3364684872991509,0.4682539682539682
2015-04-27,2.466666666666667,-0.35491219840115973,0.49325396825396817
2015-04-28,2.6333333333333333,-0.38438144963648585,0.5265873015873016
2015-04-29,2.6333333333333333,-0.4168461038834519,0.5432539682539682
2015-04-30,2.6,-0.3836683525807328,0.5099206349206349
2015-05-01,2.566666666666667,-0.41463954589433144,0.5099206349206349
2015-05-02,2.3,-0.38174822446372775,0.47658730158730156
2015-05-03,2.7,-0.3685183367133141,0.4699206349206349
2015-05-04,2.8333333333333335,-0.3762954489390056,0.47408730158730156
2015-05-05,2.8666666666666667,-0.36895524190531837,0.468531746031746
2015-05-06,3.033333333333333,-0.3763618557320701,0.488531746031746
2015-05-07,3.533333333333333,-0.40510678576098547,0.5196428571428571
2015-05-08,3.6666666666666665,-0.4338753356205093,0.5529761904761905
2015-05-09,3.7666666666666666,-0.4180706206626362,0.5446428571428572
2015-05-10,3.7666666666666666,-0.41796454078621337,0.5446428571428572
2015-05-11,4.0,-0.44352193787930505,0.5732142857142857
2015-05-12,4.133333333333334,-0.4559147560501856,0.579563492063492
2015-05-13,4.133333333333334,-0.4559147560501856,0.579563492063492
2015-05-14,3.933333333333333,-0.4033661145870648,0.554563492063492
2015-05-15,4.166666666666667,-0.4083019806137161,0.5736111111111111
